Gene_ID	Species	Mean_RNA	Mean_Protein	SE_RNA	SE_Protein
ENSG00000005175	Felis_catus	-0.4286091484933057	-1.0612248238006152	0.13598022396234288	0.01814313664215321
ENSG00000005175	Bos_taurus	-0.5324384465232065	-0.7057435278319261	0.0333053636042544	0.01529182254960852
ENSG00000005175	Canis_lupus	-0.8990190648482205	-0.8704788118152271	0.01883584271652563	0.02190324133273742
ENSG00000005175	Equus_caballus	-0.20781262329487168	-0.5895080691533126	0.09886361676092244	0.01577519730295822
ENSG00000005175	Homo_sapiens	-0.06718796526970167	-0.37854292594005623	0.04722007651798379	0.0281455497117052
ENSG00000005175	Macaca_mulatta	-1.7900055722845318	-0.5979650460607675	0.05989336161203384	0.06957202075482137
ENSG00000005175	Monodelphis_domestica	-0.4717483634817705	-0.6396364163990161	0.0333990671090975	0.04480423050387355
ENSG00000005175	Sus_scrofa	-0.3320719647717856	-0.2828986891330415	0.02398452943821715	0.03329150090895944
ENSG00000005175	Oryctolagus_cuniculus	-0.36026429134798765	-0.14862470321674873	0.15286526052960225	0.01238478234287455
ENSG00000005175	Rattus_norvegicus	-0.7141570222171485	-0.7816347219406461	0.04063673571563837	0.01518599087716807
ENSG00000005175	Ovis_aries	-0.8164158012915795	-0.5822656980125857	0.00826552648255662	0.02673805365234319
ENSG00000005810	Felis_catus	0.02002800313264606	-0.33417206142097766	0.17933137736410323	0.05918631813087077
ENSG00000005810	Bos_taurus	-0.33739751769420584	-1.2101810080290891	0.02659119563410302	0.0177074135712335
ENSG00000005810	Canis_lupus	-1.0698921877029817	-0.8833026660188493	0.04155470946393829	0.03550446102815968
ENSG00000005810	Equus_caballus	-0.6691520775365746	-1.198387362450395	0.0318748872841015	0.04063020672523902
ENSG00000005810	Homo_sapiens	-0.38173645635579406	-1.1720891157548516	0.01682478319645749	0.01873001663920454
ENSG00000005810	Macaca_mulatta	-0.7949095511105904	-0.985936494679375	0.03368906026136953	0.2196549828153381
ENSG00000005810	Monodelphis_domestica	-0.38905534024420346	0.7012201562715311	0.08472184542286781	0.07615720246101657
ENSG00000005810	Sus_scrofa	-0.4746981635989284	-0.7237997403957118	0.02969243427035091	0.06124271117442866
ENSG00000005810	Oryctolagus_cuniculus	-0.3717600781273749	-1.4536941572681714	0.03632114631112234	0.02389141009068342
ENSG00000005810	Rattus_norvegicus	1.0918317117836265	-0.41990157789634985	0.2121036513699639	0.0653806387449909
ENSG00000005810	Ovis_aries	-0.4646527869648641	-0.32262190681981084	0.00452691886517048	0.03055681725316307
ENSG00000009335	Felis_catus	0.1758124886818965	-0.21943269022193043	0.12767185666147934	0.05081923345956654
ENSG00000009335	Bos_taurus	-0.20074587882836192	-0.6778548282630489	0.01514887442065696	0.01851439560232254
ENSG00000009335	Canis_lupus	-0.4426584045966089	-0.8112396288384929	0.01524345347948345	0.05726536494663518
ENSG00000009335	Equus_caballus	-0.37569540426889664	-0.7028476799157692	0.0126801126181128	0.03240192749927221
ENSG00000009335	Homo_sapiens	0.276700600442761	-0.4979247003866797	0.03839862092963171	0.01370786981903832
ENSG00000009335	Macaca_mulatta	-0.2224658256488016	-0.8005287669985617	0.11795677974422536	0.09146820000039384
ENSG00000009335	Monodelphis_domestica	-0.5565958682352459	-1.242625138035482	0.01819443781272187	0.03275921788574053
ENSG00000009335	Sus_scrofa	-0.01775109403352235	-0.5689785265837021	0.04215937323851337	0.03772403981888651
ENSG00000009335	Oryctolagus_cuniculus	-0.04729122345871545	-0.5839475555829492	0.03972079297868593	0.00888182400972028
ENSG00000009335	Rattus_norvegicus	0.20956550345598285	-0.20496883988622067	0.02713387973695116	0.01392198096880844
ENSG00000009335	Ovis_aries	-0.06172083118458976	-0.918184667632854	0.01495465480705744	0.06116903964244851
ENSG00000020577	Felis_catus	0.6177869235666801	-0.3378225243251326	0.06194319342844529	0.02536213508464033
ENSG00000020577	Bos_taurus	-0.46387833294569847	-0.35835547039492194	0.00464119829469832	0.02265842211882932
ENSG00000020577	Canis_lupus	-0.16860119525982595	-0.3277957087355855	0.02692387480776751	0.10072760911778068
ENSG00000020577	Equus_caballus	-0.47440075790788894	-0.3402051742485048	0.09006807339543346	0.00869875036901518
ENSG00000020577	Homo_sapiens	0.10799506980127271	-1.1133244087122658	0.0588919522252182	0.02529365199960577
ENSG00000020577	Macaca_mulatta	-0.31778316266751877	-1.6640576219282377	0.40059487301935776	0.17281278011935952
ENSG00000020577	Monodelphis_domestica	-0.4976257692972113	-0.12216822566992735	0.01748100318146175	0.00448496809243257
ENSG00000020577	Sus_scrofa	0.0939867492088861	-1.0140663348288332	0.05240062806077381	0.08471796203472186
ENSG00000020577	Oryctolagus_cuniculus	-0.45295051500596983	-0.5950609714037384	0.2029866760816488	0.01749575899782052
ENSG00000020577	Rattus_norvegicus	-0.8353448360490552	-1.0499148592425094	0.18561040622058017	0.28542782304130976
ENSG00000020577	Ovis_aries	-0.28031556367663996	-0.6812383253301131	0.00916018276733674	0.08525104541765995
ENSG00000020922	Felis_catus	-1.180915459001287	-0.9162749408856457	0.0393379588463618	0.01561691257121187
ENSG00000020922	Bos_taurus	-0.9374805688887856	-0.9522991926148984	0.02610631290593173	0.00649828876044874
ENSG00000020922	Canis_lupus	-1.2510045895513704	-0.530505520515221	0.02860721888791306	0.04137479659339702
ENSG00000020922	Equus_caballus	-1.1210593586351112	-0.5766604148363572	0.06898170420583667	0.05934660588884178
ENSG00000020922	Homo_sapiens	-1.135824491342045	0.21621984134848557	0.05394678544104923	0.02406253032859775
ENSG00000020922	Macaca_mulatta	-1.652794152942798	-0.48486630666919217	0.13322529827987564	0.09474374070168004
ENSG00000020922	Monodelphis_domestica	-0.7290938271219224	-0.2760789006483729	0.02611450297021255	0.02116294217791989
ENSG00000020922	Sus_scrofa	-1.016680924669924	-0.2499655944262392	0.01356274709903952	0.01803328809819725
ENSG00000020922	Oryctolagus_cuniculus	-1.275626722232524	-1.0033875445113805	0.1130544188756487	0.0202357648915849
ENSG00000020922	Rattus_norvegicus	-1.2404847859173505	-0.4313923788973377	0.03131335786686737	0.01554689962767897
ENSG00000020922	Ovis_aries	-1.044002595609701	-0.6046570202341883	0.02343913731506888	0.09149034407047545
ENSG00000038382	Felis_catus	-1.3835290299378011	-1.0057676651878231	0.0887418904758165	0.00502302950842788
ENSG00000038382	Bos_taurus	-0.6178444503224512	-0.9316442030219968	0.02555985244337338	0.01498813827192999
ENSG00000038382	Canis_lupus	-0.5324009310584387	-1.020949502474498	0.03179828845082354	0.05131363983628816
ENSG00000038382	Equus_caballus	-0.04360093204799609	-0.1442158579459762	0.15555267562252015	0.07465052852960807
ENSG00000038382	Homo_sapiens	0.2716360958091192	-0.11265382446930944	0.02767252874368342	0.02233853518947216
ENSG00000038382	Macaca_mulatta	-0.24303642339886497	-0.5820869213542821	0.19985415950641824	0.1111105633522617
ENSG00000038382	Monodelphis_domestica	-0.6101252017612667	-0.24737089996135617	0.03460650575381092	0.03400757813619742
ENSG00000038382	Sus_scrofa	0.05168334386758138	-0.5248282723199471	0.01825195991173594	0.01172721463013754
ENSG00000038382	Oryctolagus_cuniculus	-0.7214089812904568	-1.003388319877624	0.14580297594403133	0.03363770772996984
ENSG00000038382	Rattus_norvegicus	-1.13080359617777	-1.029814800280389	0.06901078678727642	0.00267977485937946
ENSG00000038382	Ovis_aries	-0.7632223962633478	-0.8828462953643036	0.01742180515576314	0.02655448366301256
ENSG00000041802	Felis_catus	-0.4988223641630975	-0.7232370226787241	0.06020324625275397	0.02033929053307455
ENSG00000041802	Bos_taurus	-0.5009239343917773	-0.15214240835401993	0.01434131774791542	0.05785127921691728
