Gene_ID	Species	Mean_RNA	Mean_Protein	SE_RNA	SE_Protein
ENSG00000003756	Felis_catus	0.2781079516086612	-1.1786498732266837	0.09522021975883543	0.02065596425863095
ENSG00000003756	Bos_taurus	0.08235655085597994	-1.7191814978330011	0.03205547327402798	0.07555993140975545
ENSG00000003756	Canis_lupus	-0.30567766691157316	-1.697500929432565	0.01392728331485594	0.0846835670883929
ENSG00000003756	Equus_caballus	0.01371791915884344	-0.7794176770138671	0.03299402253910531	0.0300548597117439
ENSG00000003756	Homo_sapiens	0.19392737177730665	-0.5624042953060929	0.01380634549482784	0.05970070124808133
ENSG00000003756	Macaca_mulatta	0.12336135900389834	-0.8895491529332729	0.1035897048198323	0.1031364656358223
ENSG00000003756	Monodelphis_domestica	-0.3445119599856791	-1.5569565817020052	0.06745770193049824	0.06270831906358451
ENSG00000003756	Sus_scrofa	0.3554034526567583	-0.7203661911402012	0.02819784524763896	0.04508162682396948
ENSG00000003756	Oryctolagus_cuniculus	0.13253923665791698	-1.0832891699818537	0.06844322316487687	0.01332962836306688
ENSG00000003756	Rattus_norvegicus	0.09005745417417878	-1.0705911962554857	0.07787657409224122	0.07146274543777183
ENSG00000003756	Ovis_aries	0.41742828908314417	-1.0638396895467042	0.02687731411874713	0.01325200449402107
ENSG00000004961	Felis_catus	-0.8996822734776209	-1.056383552168721	0.06675143611355781	0.06171647045813093
ENSG00000004961	Bos_taurus	-0.4590165287556199	-0.05014104574932604	0.03235138378623026	0.05518888315826746
ENSG00000004961	Canis_lupus	-0.8021453060903296	-1.0019728148758271	0.03540394530637015	0.02965107722601323
ENSG00000004961	Equus_caballus	-1.3041012858744316	-1.544829830239564	0.04757321016836195	0.03475105747931393
ENSG00000004961	Homo_sapiens	0.02205992746824192	-0.14166389325045614	0.03206496496958586	0.07384462994244315
ENSG00000004961	Macaca_mulatta	-0.8037635301395232	-0.28161251384577524	0.04319323321261819	0.14521714250825007
ENSG00000004961	Monodelphis_domestica	-1.4434647845362296	-1.4092479359592671	0.04820718203190009	0.04815431464390961
ENSG00000004961	Sus_scrofa	-0.8741325867745183	-1.1462682048809198	0.01400831739301177	0.05339251937860188
ENSG00000004961	Oryctolagus_cuniculus	0.2992322344666878	-0.7888901117900359	0.04297725767940534	0.02168228054922656
ENSG00000004961	Rattus_norvegicus	-1.0344378520522817	-0.8280375777907303	0.06210417692413002	0.06873645728132739
ENSG00000004961	Ovis_aries	-0.5871475890027168	-0.28344358344580856	0.0619366089039494	0.06265833546792755
ENSG00000005243	Felis_catus	1.3251661990366306	0.5637720845650929	0.0796905455263672	0.0250852369056058
ENSG00000005243	Bos_taurus	1.0452129363986555	0.6423033912264937	0.02289545336004058	0.02175792581380359
ENSG00000005243	Canis_lupus	1.2819140279928485	0.6419922282797338	0.02550495505962503	0.04467974078117581
ENSG00000005243	Equus_caballus	0.566271968052366	0.5763884175686714	0.06868218114583009	0.05074372289815925
ENSG00000005243	Homo_sapiens	0.9436011950737424	0.896474729360246	0.03685219444711259	0.00895944644735618
ENSG00000005243	Macaca_mulatta	1.2693806142772028	0.5125168454244404	0.21660414031458344	0.01496825962128547
ENSG00000005243	Monodelphis_domestica	0.8617525719466235	0.3104125368937968	0.01365521056170342	0.01045370284030102
ENSG00000005243	Sus_scrofa	1.657408227382246	0.6908913940528255	0.02560198382012675	0.01211675680995507
ENSG00000005243	Oryctolagus_cuniculus	0.7204218614822984	0.6448750594132732	0.2083731204589983	0.02208970239660339
ENSG00000005243	Rattus_norvegicus	1.4189379572286147	1.073884238971922	0.09434420929525494	0.05020411155498505
ENSG00000005243	Ovis_aries	1.5762885490945266	0.20739049492880815	0.02465347547939651	0.06712932724895154
ENSG00000007392	Felis_catus	-0.49110432550057376	-0.13754648994769086	0.11425117557504848	0.07333811406780746
ENSG00000007392	Bos_taurus	0.01077034021397201	-0.06022366526269045	0.00650915554358536	0.08769242948077051
ENSG00000007392	Canis_lupus	-0.4228304378538776	-1.179199181281246	0.02761202870632759	0.08364599760434965
ENSG00000007392	Equus_caballus	-0.25012124190238944	0.37809150061714225	0.02319685276993804	0.05093768186956548
ENSG00000007392	Homo_sapiens	-0.5285903785703137	0.6797958053465099	0.03235320481775605	0.01915817264930451
ENSG00000007392	Macaca_mulatta	-0.1428158713871042	-0.33626188217020125	0.08956306894719655	0.1659058723283252
ENSG00000007392	Monodelphis_domestica	-0.6363190513269339	-0.31452096783535227	0.03605189849424661	0.03451092787829492
ENSG00000007392	Sus_scrofa	-0.6573662311830002	0.07441723690058503	0.09278422459245744	0.01850717441642548
ENSG00000007392	Oryctolagus_cuniculus	-0.4862200623823181	-1.548442515122264	0.02557836101319246	0.01866006117619013
ENSG00000007392	Rattus_norvegicus	-0.15559058414777857	-0.8004148320617368	0.07592789884787551	0.0944054193543817
ENSG00000007392	Ovis_aries	-0.28264629988644935	0.4376361646328287	0.03173936496140737	0.03289669369443828
ENSG00000008869	Felis_catus	-1.663109891556502	-1.6667086813151637	0.06779489627238947	0.04178610225185925
ENSG00000008869	Bos_taurus	-1.0618339419164475	-2.06609849952361	0.02019919275417868	0.03434463301284953
ENSG00000008869	Canis_lupus	-1.4281425615179797	-1.5722015500824968	0.02496124760026006	0.03000260132723076
ENSG00000008869	Equus_caballus	-1.0758849096834742	-0.8644561273413074	0.05242644163351055	0.02427266459806193
ENSG00000008869	Homo_sapiens	-1.544043524210085	-1.3803750446265717	0.06674322658377516	0.02978254228124232
ENSG00000008869	Macaca_mulatta	-1.2484475528502952	-1.5701584936312158	0.06891132158848641	0.0554399400449932
