Gene_ID	Species	Mean_RNA	Mean_Protein	SE_RNA	SE_Protein
ENSG00000000419	Felis_catus	0.6274147883343455	0.2690284706640947	0.10832685804675604	0.0288064847163738
ENSG00000000419	Bos_taurus	0.9085993985529656	1.165430468195216	0.0405996294472446	0.01418733301239934
ENSG00000000419	Canis_lupus	0.17569217611779905	0.8065081944585304	0.03282496088585521	0.03674006482234915
ENSG00000000419	Equus_caballus	0.19842647275422784	0.46623433414771126	0.06521791008565574	0.04409813319355006
ENSG00000000419	Homo_sapiens	0.0409533469921404	0.11069118884116629	0.0358703732572203	0.04460419836871241
ENSG00000000419	Macaca_mulatta	0.16436899152163237	0.4721367412195095	0.1005651743457372	0.08958672409959217
ENSG00000000419	Monodelphis_domestica	0.4667089811443497	0.3731830610761199	0.03282086634333022	0.02869084817914933
ENSG00000000419	Sus_scrofa	0.22672816361794693	0.7072631246509349	0.02033455741485778	0.01323758235638975
ENSG00000000419	Oryctolagus_cuniculus	0.31344105594933647	0.8573282233361829	0.10354510377526124	0.0154404401987999
ENSG00000000419	Rattus_norvegicus	-0.1587901827703578	0.6478377714366889	0.08341244624245378	0.0851675628568697
ENSG00000000419	Ovis_aries	-0.9534029909625206	0.6610834888587573	0.03582769763301229	0.02293682724714842
ENSG00000006715	Felis_catus	0.3059048892158479	-0.7412488836897662	0.02484401652895126	0.03546407757812047
ENSG00000006715	Bos_taurus	0.25902945200526056	-0.589176342472446	0.00947397557186939	0.01862557520881582
ENSG00000006715	Canis_lupus	-0.24310467954205708	-0.4428145223692403	0.02174359824848454	0.06962648564389551
ENSG00000006715	Equus_caballus	0.26081677924680524	-0.9704744864518542	0.05289456303917593	0.05244456948678105
ENSG00000006715	Homo_sapiens	0.2402266018351321	-0.7924582507945123	0.0869156817506949	0.02942015334198102
ENSG00000006715	Macaca_mulatta	-0.10429699637645276	-0.7669807744413608	0.05062133547608424	0.07651048975283958
ENSG00000006715	Monodelphis_domestica	-0.3604729511737789	-0.9412036292147352	0.01209593954877153	0.02822015323074711
ENSG00000006715	Sus_scrofa	0.18582005017404316	-0.8469253308340831	0.00979820147837862	0.02262113218782628
ENSG00000006715	Oryctolagus_cuniculus	0.5853146735718173	-0.5619354555710652	0.05233348953601544	0.09129432803942332
ENSG00000006715	Rattus_norvegicus	0.6488744545780276	-0.8468973289580326	0.04937026168732573	0.0315420354056395
ENSG00000006715	Ovis_aries	0.04183045793885577	-0.7230443069618492	0.00538678803843468	0.02393558047568243
ENSG00000009335	Felis_catus	0.1758124886818965	-0.21943269022193043	0.12767185666147934	0.05081923345956654
ENSG00000009335	Bos_taurus	-0.20074587882836192	-0.6778548282630489	0.01514887442065696	0.01851439560232254
ENSG00000009335	Canis_lupus	-0.4426584045966089	-0.8112396288384929	0.01524345347948345	0.05726536494663518
ENSG00000009335	Equus_caballus	-0.37569540426889664	-0.7028476799157692	0.0126801126181128	0.03240192749927221
ENSG00000009335	Homo_sapiens	0.276700600442761	-0.4979247003866797	0.03839862092963171	0.01370786981903832
ENSG00000009335	Macaca_mulatta	-0.2224658256488016	-0.8005287669985617	0.11795677974422536	0.09146820000039384
ENSG00000009335	Monodelphis_domestica	-0.5565958682352459	-1.242625138035482	0.01819443781272187	0.03275921788574053
ENSG00000009335	Sus_scrofa	-0.01775109403352235	-0.5689785265837021	0.04215937323851337	0.03772403981888651
ENSG00000009335	Oryctolagus_cuniculus	-0.04729122345871545	-0.5839475555829492	0.03972079297868593	0.00888182400972028
ENSG00000009335	Rattus_norvegicus	0.20956550345598285	-0.20496883988622067	0.02713387973695116	0.01392198096880844
ENSG00000009335	Ovis_aries	-0.06172083118458976	-0.918184667632854	0.01495465480705744	0.06116903964244851
ENSG00000013374	Felis_catus	0.3689405416252589	0.22282457639650416	0.10427227615729329	0.05035045843245375
ENSG00000013374	Bos_taurus	0.2811416859894081	-0.20175852167743205	0.01566241526792967	0.01433049902495999
