Gene_ID	Species	Mean_RNA	Mean_Protein	SE_RNA	SE_Protein
ENSG00000005175	Felis_catus	-0.4286091484933057	-1.0612248238006152	0.13598022396234288	0.01814313664215321
ENSG00000005175	Bos_taurus	-0.5324384465232065	-0.7057435278319261	0.0333053636042544	0.01529182254960852
ENSG00000005175	Canis_lupus	-0.8990190648482205	-0.8704788118152271	0.01883584271652563	0.02190324133273742
ENSG00000005175	Equus_caballus	-0.20781262329487168	-0.5895080691533126	0.09886361676092244	0.01577519730295822
ENSG00000005175	Homo_sapiens	-0.06718796526970167	-0.37854292594005623	0.04722007651798379	0.0281455497117052
ENSG00000005175	Macaca_mulatta	-1.7900055722845318	-0.5979650460607675	0.05989336161203384	0.06957202075482137
ENSG00000005175	Monodelphis_domestica	-0.4717483634817705	-0.6396364163990161	0.0333990671090975	0.04480423050387355
ENSG00000005175	Sus_scrofa	-0.3320719647717856	-0.2828986891330415	0.02398452943821715	0.03329150090895944
ENSG00000005175	Oryctolagus_cuniculus	-0.36026429134798765	-0.14862470321674873	0.15286526052960225	0.01238478234287455
ENSG00000005175	Rattus_norvegicus	-0.7141570222171485	-0.7816347219406461	0.04063673571563837	0.01518599087716807
ENSG00000005175	Ovis_aries	-0.8164158012915795	-0.5822656980125857	0.00826552648255662	0.02673805365234319
ENSG00000005810	Felis_catus	0.02002800313264606	-0.33417206142097766	0.17933137736410323	0.05918631813087077
ENSG00000005810	Bos_taurus	-0.33739751769420584	-1.2101810080290891	0.02659119563410302	0.0177074135712335
ENSG00000005810	Canis_lupus	-1.0698921877029817	-0.8833026660188493	0.04155470946393829	0.03550446102815968
ENSG00000005810	Equus_caballus	-0.6691520775365746	-1.198387362450395	0.0318748872841015	0.04063020672523902
ENSG00000005810	Homo_sapiens	-0.38173645635579406	-1.1720891157548516	0.01682478319645749	0.01873001663920454
ENSG00000005810	Macaca_mulatta	-0.7949095511105904	-0.985936494679375	0.03368906026136953	0.2196549828153381
ENSG00000005810	Monodelphis_domestica	-0.38905534024420346	0.7012201562715311	0.08472184542286781	0.07615720246101657
ENSG00000005810	Sus_scrofa	-0.4746981635989284	-0.7237997403957118	0.02969243427035091	0.06124271117442866
ENSG00000005810	Oryctolagus_cuniculus	-0.3717600781273749	-1.4536941572681714	0.03632114631112234	0.02389141009068342
ENSG00000005810	Rattus_norvegicus	1.0918317117836265	-0.41990157789634985	0.2121036513699639	0.0653806387449909
ENSG00000005810	Ovis_aries	-0.4646527869648641	-0.32262190681981084	0.00452691886517048	0.03055681725316307
ENSG00000009335	Felis_catus	0.1758124886818965	-0.21943269022193043	0.12767185666147934	0.05081923345956654
ENSG00000009335	Bos_taurus	-0.20074587882836192	-0.6778548282630489	0.01514887442065696	0.01851439560232254
ENSG00000009335	Canis_lupus	-0.4426584045966089	-0.8112396288384929	0.01524345347948345	0.05726536494663518
ENSG00000009335	Equus_caballus	-0.37569540426889664	-0.7028476799157692	0.0126801126181128	0.03240192749927221
ENSG00000009335	Homo_sapiens	0.276700600442761	-0.4979247003866797	0.03839862092963171	0.01370786981903832
ENSG00000009335	Macaca_mulatta	-0.2224658256488016	-0.8005287669985617	0.11795677974422536	0.09146820000039384
ENSG00000009335	Monodelphis_domestica	-0.5565958682352459	-1.242625138035482	0.01819443781272187	0.03275921788574053
ENSG00000009335	Sus_scrofa	-0.01775109403352235	-0.5689785265837021	0.04215937323851337	0.03772403981888651
ENSG00000009335	Oryctolagus_cuniculus	-0.04729122345871545	-0.5839475555829492	0.03972079297868593	0.00888182400972028
ENSG00000009335	Rattus_norvegicus	0.20956550345598285	-0.20496883988622067	0.02713387973695116	0.01392198096880844
ENSG00000009335	Ovis_aries	-0.06172083118458976	-0.918184667632854	0.01495465480705744	0.06116903964244851
ENSG00000011454	Felis_catus	-0.26352508321078605	-0.3384318404043891	0.04641856418835274	0.01999154073918987
ENSG00000011454	Bos_taurus	-0.1011352509448688	-0.4586628259754459	0.0234441629762297	0.03085038753911286
ENSG00000011454	Canis_lupus	-0.4656097496857632	-0.618528965249943	0.03218487341536191	0.00927362689537806
ENSG00000011454	Equus_caballus	-0.4412199273160387	-0.5360718626156643	0.02939549680914725	0.0526020957910668
ENSG00000011454	Homo_sapiens	-0.4565412430468477	-0.49616546885078944	0.0715574043717561	0.03575481975775338
ENSG00000011454	Macaca_mulatta	-0.540072717549535	-0.8684207017134284	0.05250319114901142	0.05732127198989067
ENSG00000011454	Monodelphis_domestica	-0.7121060896346414	-0.6870757153140787	0.00169636705464141	0.0909152188855606
ENSG00000011454	Sus_scrofa	0.04771236858875329	-0.16044912741585762	0.03019481651476707	0.02039537198658934
ENSG00000011454	Oryctolagus_cuniculus	0.2597018675688028	-0.47955319779546224	0.0556896214207663	0.01732605008721491
ENSG00000011454	Rattus_norvegicus	0.07415452062856179	0.0706614408568072	0.0413716204583329	0.03746710440529286
ENSG00000011454	Ovis_aries	0.13138557541470167	-0.26294874775193233	0.01398976568344666	0.00798304469586122
ENSG00000012983	Felis_catus	0.279727949980263	-0.4481433676379311	0.08058819544820059	0.04650233367885388
ENSG00000012983	Bos_taurus	-0.10338290984533184	-0.8158083376945457	0.0274002174722987	0.01437424988811207
ENSG00000012983	Canis_lupus	-0.06823336414956951	-0.5794987562344311	0.00545105272006242	0.03175630536733757
ENSG00000012983	Equus_caballus	0.0578289001496157	-0.6902784327068715	0.0621003985567156	0.04274556962985966
ENSG00000012983	Homo_sapiens	0.04228160692374671	0.6608914149676685	0.01279665136793998	0.06362667662886795
ENSG00000012983	Macaca_mulatta	-0.41338656047990857	-0.6880313874947703	0.068657243248176	0.08114083022934099
ENSG00000012983	Monodelphis_domestica	-0.661370032519656	-1.1901851769615148	0.04191569991600433	0.01415726271462969
ENSG00000012983	Sus_scrofa	0.27185287034200134	-0.4528891702364397	0.01764907647955593	0.05146193138543654
ENSG00000012983	Oryctolagus_cuniculus	0.01890096538807805	-0.14421734805673714	0.11375998526509112	0.01653792043270873
ENSG00000012983	Rattus_norvegicus	0.19066773582894184	-0.11425458295208994	0.1240778838326025	0.0839457334454358
ENSG00000012983	Ovis_aries	-0.01909952688872762	-0.4364438240856917	0.00337558059975745	0.08417375203696649
ENSG00000013563	Felis_catus	0.19041063206474193	0.5119204241836548	0.19283073948442483	0.01264092460337556
ENSG00000013563	Bos_taurus	-0.5032596204207953	-1.0449756692996215	0.02060442456778602	0.00504145972328681
ENSG00000013563	Canis_lupus	0.8894483196696037	-0.04695864665390147	0.0083362652190501	0.05409970377027187
ENSG00000013563	Equus_caballus	0.5141624988781418	0.0713200379893731	0.07433308453003591	0.0691869983774258
ENSG00000013563	Homo_sapiens	0.03031931615744293	-0.3784128811370679	0.0999231635705298	0.0171194406630638
ENSG00000013563	Macaca_mulatta	-0.7256387525120139	-1.3263642736069576	0.11807967708982532	0.05740558501979164
ENSG00000013563	Monodelphis_domestica	0.6418950883475412	-0.8996877051912039	0.03078887932040713	0.02832751169364085
ENSG00000013563	Sus_scrofa	0.744649914418861	-1.0316168320707506	0.0024752453639475	0.07214898887418837
ENSG00000013563	Oryctolagus_cuniculus	0.3793848692032178	-0.2762831522680038	0.09786873121338716	0.03173826206546297
ENSG00000013563	Rattus_norvegicus	0.0839856159127672	-1.0771451969806776	0.0906280255595051	0.12431228662655376
ENSG00000013563	Ovis_aries	0.8062732462568722	-0.18001319238419744	0.03927079660920002	0.05455644506463553
ENSG00000020129	Felis_catus	-1.062934625117468	-0.652067305981563	0.14254165239619151	0.02476695184707579
ENSG00000020129	Bos_taurus	-0.910296499175099	-0.6681669076996476	0.01603927959537469	0.01802918831961754
ENSG00000020129	Canis_lupus	-1.0916272014143424	-0.01993965986756395	0.04026500497355319	0.17991351879683795
